,CustomerID,frequency,Days_Since_Last_Purchase,Tenure_Days,Monetary_Value,Predicted_Purchases,Predicted_Revenue,CLV,cluster,customer_category
244,13225,2.0,75.0,233.0,312.85328999999996,0.9624655191152398,1367.398394864249,1271.548523715697,3,Segment4
245,13230,3.0,243.0,254.0,3745.89777,2.038997168084073,2333.598029611736,4597.053505220374,0,Segment1
246,13233,2.0,1.0,148.0,719.9379,0.1917168863727704,1462.4229257792751,270.9082431517397,3,Segment4
247,13238,1.0,0.0,214.0,556.5562,0.04594308931576275,1538.9430234991441,68.31715252135882,3,Segment4
248,13240,1.0,0.0,261.0,1694.0332600000002,0.030629381590473778,1689.244104343713,49.99195833802578,3,Segment4
249,13246,2.0,16.0,125.0,1272.07696,0.9446828569318593,1591.3070788214727,1452.5902911033286,3,Segment4
250,13253,1.0,0.0,165.0,610.75955,0.0771042501244001,1546.1052093373328,115.19364257098164,3,Segment4
251,13255,1.0,0.0,360.0,1423.2022000000002,0.015645794272853,1653.4577113906275,24.993909441458847,3,Segment4
252,13263,1.0,0.0,104.0,2952.9896200000003,0.1844585384382186,1855.5969111811041,330.778835079039,3,Segment4
253,13266,1.0,0.0,202.0,67.4706,0.05160885954089521,1474.3174614631816,73.52034691537196,3,Segment4
254,13267,6.0,149.0,279.0,2955.5809066666666,2.4136206734548287,2293.4164283109617,5347.774816164193,0,Segment1
255,13269,2.0,93.0,320.0,1706.13482,0.6399686929764039,1692.6278940114157,1046.527083473034,3,Segment4
256,13270,1.0,0.0,268.0,84.71000000000002,0.02900106965076378,1476.5953979106314,41.37545452296487,3,Segment4
257,13280,3.0,106.0,152.0,3025.3005200000002,3.0650509462537707,2107.6580176253115,6241.839239180639,0,Segment1
258,13284,2.0,36.0,128.0,445.3181,1.620326477054278,1398.319255353173,2189.3236100893546,3,Segment4
259,13295,2.0,126.0,335.0,451.30870000000004,0.748590466111795,1399.7176230165921,1012.3063687632707,3,Segment4
260,13304,1.0,0.0,169.0,809.35698,0.07356479056940564,1572.3469766939015,111.77052187326086,3,Segment4
261,13305,1.0,0.0,345.0,538.14103,0.017116414513785257,1536.5097261147237,25.409425741938072,3,Segment4
262,13309,1.0,0.0,8.0,4597.28032,3.8555213928003247,2072.8660571915498,7726.18784134542,0,Segment1
263,13310,3.0,30.0,99.0,809.7473,2.86397439395832,1412.981315648776,3910.3440544513232,0,Segment1
264,13313,1.0,0.0,168.0,554.09366,0.0744273505574324,1538.6176345865774,110.6554252102246,3,Segment4
265,13317,1.0,0.0,201.0,1375.55626,0.05212574658484821,1647.16199209071,82.96240477070862,3,Segment4
266,13319,5.0,119.0,286.0,1501.630234,1.3675092181149222,1607.7382838427836,2124.0621750413757,3,Segment4
267,13324,2.0,190.0,224.0,1298.6732000000002,1.504476179388534,1597.515358790847,2322.1272923415945,3,Segment4
268,13327,1.0,0.0,256.0,958.52918,0.03187434621128778,1592.0579174068175,49.03106431238073,3,Segment4
269,13328,1.0,0.0,48.0,2533.1198000000004,0.6611341880085664,1800.1172096739683,1150.307226006151,3,Segment4
270,13329,3.0,103.0,279.0,230.09976666666668,1.1591362682677384,1231.2354504942327,1378.8157989301167,3,Segment4
271,13330,1.0,0.0,44.0,1397.9064,0.7497466657290329,1650.1152386370863,1195.8010720525224,3,Segment4
272,13368,1.0,0.0,156.0,166.60500000000002,0.0860211109445786,1487.4166332995594,123.63862220498459,3,Segment4
273,13369,2.0,87.0,263.0,940.87878,0.8690588875357679,1513.9964880467187,1271.211675412576,3,Segment4
274,13370,3.0,67.0,334.0,1197.4377666666667,0.3394627132314645,1534.539909836707,503.25678482510784,3,Segment4
275,13385,1.0,0.0,123.0,3631.66192,0.13539236932159032,1945.2736034119516,254.51544006851861,2,Segment3
276,13394,1.0,0.0,15.0,1226.59548,2.516937851185661,1627.478987461632,3959.8543197284407,0,Segment1
277,13396,2.0,43.0,77.0,1291.623,3.474610776198084,1595.869651899945,5358.557703317939,0,Segment1
278,13397,1.0,0.0,166.0,624.9614800000002,0.07619674916083445,1547.981788218914,113.97585753869036,3,Segment4
279,13402,1.0,0.0,335.0,1619.6179000000002,0.01820999924564316,1679.4111947996403,29.547177301219605,3,Segment4
280,13405,1.0,0.0,65.0,329.89148,0.41392829735252884,1508.9925712189624,603.6853147242106,3,Segment4
281,13408,11.0,330.0,362.0,858.0449909090909,5.17548782053644,1168.52548703387,5842.411647521504,0,Segment1
282,13418,3.0,141.0,347.0,1465.4241333333332,1.030448396426975,1618.565824308161,1611.2900130546732,3,Segment4
283,13426,2.0,56.0,207.0,594.30205,0.9502293342398949,1433.0961287963073,1315.7260867165894,3,Segment4
284,13448,3.0,138.0,362.0,989.87174,0.9206978644323921,1469.458519985384,1307.0406712885326,3,Segment4
285,13451,1.0,0.0,142.0,2014.91574,0.10313838194480009,1731.6440658586164,172.585539118626,3,Segment4
286,13455,2.0,152.0,270.0,1780.654105,1.1351003482176227,1710.0227056237932,1875.331533821367,3,Segment4
287,13458,5.0,104.0,208.0,864.034136,2.780461395519597,1332.1519010016727,3578.5969609616754,0,Segment1
288,13468,7.0,334.0,353.0,1306.9435657142858,3.422076670689627,1491.6545610012256,4931.33641624407,0,Segment1
289,13473,2.0,12.0,137.0,341.27479999999997,0.6170254808588528,1374.0327420965032,819.2105318791399,3,Segment4
290,13481,1.0,0.0,290.0,15.784,0.02462473258424393,1467.4878276020988,34.91456745714447,3,Segment4
291,13487,1.0,0.0,172.0,383.72786,0.07106187754134062,1516.1062672989158,104.10546965624658,3,Segment4
292,13488,5.0,274.0,285.0,2496.4436220000002,3.015231234588081,2037.7236994700147,5935.915917055315,0,Segment1
293,13491,6.0,321.0,340.0,772.0268483333334,3.0481460231647195,1250.9804885414512,3683.801124033304,0,Segment1
294,13494,1.0,0.0,25.0,1197.2135600000001,1.5349842353909189,1623.5965932678637,2409.068882726091,3,Segment4
295,13495,3.0,80.0,289.0,667.2317266666666,0.7456058173594077,1368.2962015338032,985.6387634821556,3,Segment4
296,13496,2.0,18.0,211.0,811.5437,0.29341858809985205,1483.8061909783592,420.65402374634425,3,Segment4
297,13497,1.0,0.0,300.0,1057.55438,0.02294567308160812,1605.1426600484401,35.585435739167025,3,Segment4
298,13502,1.0,0.0,96.0,123.67854,0.21302178368126498,1481.7445247694488,305.0424232063652,3,Segment4
299,13506,3.0,289.0,318.0,1402.4913399999998,1.6440460510423553,1598.8335312969505,2539.449505303774,3,Segment4
300,13520,2.0,233.0,333.0,1920.18194,0.9984916030035954,1742.5922667046311,1681.000470791912,3,Segment4
301,13523,1.0,0.0,269.0,1880.0226200000002,0.028778692617157313,1713.819898279803,47.654418665420245,3,Segment4
302,13527,1.0,0.0,114.0,65.08636,0.1559328746027302,1474.0024187589422,222.11731897589874,3,Segment4
303,13531,1.0,0.0,268.0,7542.52706,0.02900106965076378,2462.0376580464645,68.98838185360091,2,Segment3
304,13534,6.0,147.0,194.0,713.3906699999999,4.876729916596657,1222.9873827916185,5762.293306508885,0,Segment1
305,13538,1.0,0.0,44.0,38.732600000000005,0.7497466657290329,1470.5201519496948,1065.6525877724005,3,Segment4
306,13539,1.0,0.0,12.0,1202.34785,2.991385831646163,1624.2750151574178,4697.11729950184,0,Segment1
307,13551,1.0,0.0,76.0,1088.5292,0.31963143598089866,1609.2355328532474,497.1112809512753,3,Segment4
308,13552,1.0,0.0,44.0,351.54596,0.7497466657290329,1511.8538963951617,1095.6062145025303,3,Segment4
309,13564,2.0,114.0,287.0,4139.843915,0.9028618916953205,2260.7212570496486,1971.9957407365603,2,Segment3
310,13565,1.0,0.0,142.0,1043.45766,0.10313838194480009,1603.2799831410366,159.7920413923501,3,Segment4
311,13569,1.0,0.0,285.0,1923.03134,0.025531306408194242,1719.5028762747538,42.41681184531092,3,Segment4
312,13576,4.0,332.0,349.0,592.5859399999999,2.0050049847187967,1273.7041710606447,2467.1564978307442,3,Segment4
313,13579,1.0,0.0,304.0,568.25689,0.022320057652064195,1540.4890998249623,33.220847820489276,3,Segment4
314,13581,1.0,0.0,12.0,1028.55004,2.991385831646163,1601.310157570383,4630.706975605918,0,Segment1
315,13584,2.0,1.0,3.0,1451.20102,17.23809354587268,1633.1194671038375,27214.328774743382,1,Segment2
316,13593,2.0,1.0,147.0,1416.8585200000002,0.1953292483256871,1625.1030010602076,306.7168274627774,3,Segment4
317,13599,5.0,161.0,279.0,398.627536,2.4857379748857307,1130.990504552255,2716.047859873378,3,Segment4
318,13600,1.0,0.0,29.0,3071.6687,1.2938969702394976,1871.2786287514252,2340.4354747241114,2,Segment3
319,13606,1.0,0.0,25.0,414.6603,1.5349842353909189,1520.193540201949,2255.640944682326,3,Segment4
320,13611,1.0,0.0,211.0,1277.7865900000002,0.04727214764194704,1634.243149512191,74.6466473402043,3,Segment4
321,13614,1.0,0.0,125.0,621.1825,0.13136081553998236,1547.4824508709678,196.43970409517613,3,Segment4
322,13615,3.0,41.0,75.0,741.6289466666667,5.252800788029189,1391.6231137285927,7063.902565111062,0,Segment1
323,13627,1.0,0.0,189.0,2126.4202400000004,0.0589562366955522,1746.377766834558,99.48700561604528,3,Segment4
324,13629,2.0,142.0,163.0,558.9770000000001,2.0121671119238274,1424.8503090739655,2770.219328266113,3,Segment4
325,13634,1.0,0.0,116.0,1270.54864,0.15099826787636414,1633.286759492247,238.33031209108316,3,Segment4
326,13649,2.0,1.0,269.0,390.31485000000004,0.033958981905571464,1385.4800128427478,45.45661719026874,3,Segment4
327,13652,1.0,0.0,302.0,542.29678,0.022629749412516876,1537.0588481486395,33.606829863741446,3,Segment4
328,13656,1.0,0.0,153.0,2366.05704,0.08932460489196559,1778.0422911724236,153.47283541067785,3,Segment4
329,13659,2.0,1.0,86.0,2452.88984,0.7701116244337086,1866.9406627597623,1389.3741217723984,3,Segment4
330,13668,3.0,225.0,237.0,1678.8726566666667,2.171086092594217,1685.4916444114406,3535.454822286344,0,Segment1
331,13672,2.0,5.0,139.0,145.77138,0.3491167268197541,1328.3969692831233,448.1182782266859,3,Segment4
332,13680,3.0,15.0,166.0,2311.3781466666665,0.2510391438322402,1883.810883059769,456.9267796766249,3,Segment4
333,13693,1.0,0.0,104.0,59.304880000000004,0.1844585384382186,1473.238480106077,262.6195944317029,3,Segment4
334,13694,8.0,349.0,360.0,830.65138,3.8395649584680163,1217.419851086399,4515.720978920468,0,Segment1
335,13700,2.0,1.0,117.0,719.81646,0.359928349533521,1462.394578406884,508.61523519253575,3,Segment4
336,13703,1.0,0.0,69.0,281.79,0.3754954147588069,1502.636658921071,545.3204426372523,3,Segment4
337,13705,1.0,0.0,362.0,1422.76358,0.01546359867861259,1653.3997541250278,24.70196511058991,3,Segment4
338,13707,1.0,0.0,41.0,4500.9698,0.8278773434689358,2060.140020103204,1648.5346797331702,2,Segment3
339,13709,1.0,0.0,40.0,2908.3167000000003,0.8565344410721628,1849.6940333151692,1531.376108267337,3,Segment4
340,13715,5.0,196.0,348.0,1646.70547,1.9525990177019612,1670.4437484064338,3151.0495941502627,0,Segment1
341,13725,2.0,1.0,9.0,2459.707485,12.438318224681687,1868.5320850394455,22466.29529230762,1,Segment2
342,13728,1.0,0.0,19.0,1103.10392,2.037921359955819,1611.1613705215752,3174.0052980334385,0,Segment1
343,13742,2.0,1.0,82.0,4839.04975,0.8596524689853585,2423.934763165549,2013.6448862647528,2,Segment3
344,13747,1.0,0.0,362.0,175.58100000000002,0.01546359867861259,1488.6026813959147,22.239879622355303,3,Segment4
345,13748,1.0,0.0,364.0,7.9632,0.01528444575026477,1466.4544224158271,21.655135898911396,3,Segment4
346,13750,1.0,0.0,151.0,9.2922,0.09162941237671104,1466.6300304728743,129.85989776672523,3,Segment4
347,13754,1.0,0.0,58.0,1016.6604000000001,0.4961995888118342,1599.739114245032,767.2089894596004,3,Segment4
348,13756,3.0,85.0,286.0,601.1667133333334,0.8445602312266256,1347.5818150933658,1099.5495545130125,3,Segment4
349,13758,3.0,215.0,360.0,822.4900733333334,1.3079996398954834,1416.9767546539533,1790.5452662892742,3,Segment4
350,13764,2.0,1.0,155.0,2393.308785,0.16869105342009028,1853.0328370554269,302.03702733614523,3,Segment4
351,13767,9.0,225.0,362.0,725.2608366666667,2.7311054712812513,1131.6487675563199,2985.752715620888,3,Segment4
352,13769,4.0,197.0,284.0,921.3653725,2.2699979847634006,1398.1476786649337,3066.220528680536,3,Segment4
353,13777,10.0,333.0,351.0,746.706598,4.884340726452071,1120.0643617923868,5285.105266068769,0,Segment1
354,13782,1.0,0.0,117.0,3490.81182,0.14861499627771357,1926.6623074029883,276.7019933484082,2,Segment3
355,13784,3.0,109.0,132.0,90.98604,3.5931915241588106,1187.6169700316125,4123.2790792767855,0,Segment1
356,13786,1.0,0.0,283.0,568.59669,0.02590743889816067,1540.5339994621218,38.56190099648651,3,Segment4
357,13787,1.0,0.0,244.0,447.14852,0.0351766032266805,1524.486386846888,51.814676655681176,3,Segment4
358,13798,7.0,254.0,335.0,1637.4663485714286,3.3838873292905998,1662.177939857199,5433.789775180971,0,Segment1
359,13800,1.0,0.0,13.0,3475.8566800000003,2.8197662139382413,1924.6862027541774,5246.5003053139935,0,Segment1
360,13802,2.0,199.0,224.0,669.97721,1.516484407852947,1450.7607528186195,2125.6385232091166,3,Segment4
361,13807,1.0,0.0,280.0,1215.12348,0.026486781840088586,1625.9631291994453,41.61054877491875,3,Segment4
362,13815,2.0,1.0,71.0,4505.3637,1.182228120692958,2346.0434364112953,2680.3309867256326,2,Segment3
363,13817,1.0,0.0,170.0,192.62130000000002,0.07271656332936716,1490.854309668678,104.75551099901465,3,Segment4
364,13819,2.0,68.0,80.0,1709.876225,3.6684943898005553,1693.5012388796683,6003.638044669749,0,Segment1
365,13824,1.0,0.0,18.0,862.98158,2.1444019581275593,1579.4326891212427,3274.092720908218,0,Segment1
366,13829,1.0,0.0,202.0,20.03374,0.05160885954089521,1468.0493690500718,73.2077735783838,3,Segment4
367,13831,1.0,0.0,318.0,359.6682,0.02031391113269208,1512.9271325014608,29.69372636768371,3,Segment4
368,13837,1.0,0.0,62.0,1256.5016,0.4465817452613418,1631.4306470756442,704.1611354066682,3,Segment4
369,13838,2.0,1.0,324.0,3544.2084800000002,0.01931394001685556,2121.6838765718103,39.589588104965216,2,Segment3
370,13842,4.0,266.0,278.0,2096.45727,2.4816849978576054,1842.9217217683727,4418.549719064116,0,Segment1
371,13846,1.0,0.0,212.0,1487.45754,0.04682304057056277,1661.9481217836383,75.19084170918788,3,Segment4
372,13848,1.0,0.0,268.0,132.38150000000002,0.02900106965076378,1482.894494593497,41.551960550754515,3,Segment4
373,13854,8.0,242.0,263.0,402.14436,5.116713643408155,982.1055636428252,4854.801894712872,0,Segment1
374,13859,2.0,1.0,109.0,1338.5977850000002,0.4318112805797435,1606.8348340753635,670.4710250322981,3,Segment4
375,13862,2.0,14.0,132.0,1844.5228000000002,0.7559740486399517,1724.9313821825308,1260.019298945521,3,Segment4
376,13869,2.0,152.0,186.0,6765.31515,1.7683975030150076,2873.577077211381,4909.902948174792,2,Segment3
377,13871,1.0,0.0,11.0,3472.04761,3.1786520104929163,1924.1828894495445,5912.777497232679,0,Segment1
378,13873,1.0,0.0,16.0,398.22278,2.382987093550824,1518.021560555692,3496.9414133752225,0,Segment1
379,13874,1.0,0.0,192.0,1140.80989,0.05713280480251596,1616.1436670834883,89.22005005012282,3,Segment4
380,13880,1.0,0.0,283.0,1199.89,0.02590743889816067,1623.9502459602668,40.64993608047886,3,Segment4
381,13881,1.0,0.0,27.0,2250.08828,1.4070165258920933,1762.7187030446732,2397.42477488067,3,Segment4
382,13883,1.0,0.0,108.0,34.91,0.17221188355012915,1470.0150508519755,244.6451498992731,3,Segment4
383,13890,2.0,143.0,201.0,844.98505,1.6005542795305299,1491.6123042994084,2306.6961414499783,3,Segment4
384,13894,1.0,0.0,18.0,838.52422,2.1444019581275593,1576.2010040421567,3267.3935835112397,0,Segment1
385,13898,1.0,0.0,107.0,412.64829999999995,0.17516114959365586,1519.9276836099407,257.2843156122182,3,Segment4
386,13901,1.0,0.0,74.0,780.88076,0.33429946130481325,1568.5842576071818,506.7928202249265,3,Segment4
387,13911,2.0,1.0,5.0,1627.6613000000002,15.368076810213049,1674.3100572667379,24873.58460478308,1,Segment2
388,13922,1.0,0.0,170.0,402.2173,0.07271656332936716,1518.5493783856666,106.70151676013137,3,Segment4
389,13929,2.0,22.0,109.0,1576.0540999999998,1.55841837814183,1662.2635444500584,2503.218351152954,3,Segment4
390,13939,2.0,6.0,25.0,676.59559,7.081859811410811,1452.3056612712319,9941.023226653764,0,Segment1
391,13941,2.0,23.0,348.0,526.7704899999999,0.09521743591429135,1417.3324407242874,130.3806102848759,3,Segment4
392,13948,1.0,0.0,223.0,162.82760000000002,0.04226426795015744,1486.9175047256765,60.72164608064855,3,Segment4
393,13953,1.0,0.0,171.0,14.496,0.07188235939856094,1467.317637099859,101.91878495373331,3,Segment4
394,13958,1.0,0.0,336.0,526.3670000000001,0.018096178872425626,1534.9539589725746,26.836818400174817,3,Segment4
395,13959,1.0,0.0,235.0,1146.5034400000002,0.03798672453519583,1616.895987063324,59.346153654060565,3,Segment4
396,13963,4.0,282.0,287.0,1334.062545,2.416044684682508,1554.3541765402902,3628.0992994136795,0,Segment1
397,13969,2.0,166.0,254.0,1791.2335400000002,1.2621238002270427,1712.4922311807063,2088.22304273153,3,Segment4
398,13982,2.0,147.0,258.0,2343.77369,1.1897800868354818,1841.4700094501136,2116.7839299928423,3,Segment4
399,13983,3.0,169.0,278.0,3634.296779999999,1.6838981872805059,2298.606043424865,3739.480327061255,0,Segment1
400,13984,2.0,163.0,267.0,89.04954000000001,1.1798763451321632,1315.1565614999915,1499.1899736454761,3,Segment4
401,13993,1.0,0.0,126.0,579.86456,0.1294096567942781,1542.022884908142,192.83880946635466,3,Segment4
402,13999,3.0,143.0,232.0,1152.4313600000003,2.0054260410681723,1520.428354371109,2945.884678491793,3,Segment4
403,14001,1.0,0.0,356.0,1265.8285799999999,0.016019586744062616,1632.66307208386,25.269241846425214,3,Segment4
404,14006,1.0,0.0,29.0,603.54638,1.2938969702394976,1545.1520936346606,1932.5442604983512,3,Segment4
405,14016,1.0,0.0,187.0,1843.9637300000002,0.06021880158349589,1709.0552394294034,99.44606628348063,3,Segment4
406,14030,2.0,1.0,266.0,2662.5836900000004,0.035123693023258844,1915.8888647859108,65.01498595738326,3,Segment4
407,14031,5.0,239.0,336.0,716.222664,2.4060026764235913,1268.2637607845722,2947.9352809606316,3,Segment4
408,14032,5.0,107.0,277.0,933.8788400000001,1.1567802172534842,1362.340682577259,1522.5099198374958,3,Segment4
409,14037,1.0,0.0,248.0,1682.005,0.034023193200320226,1687.6547443976938,55.47950769752565,3,Segment4
410,14040,3.0,90.0,129.0,2933.5536666666667,3.54318301819998,2078.8912062867307,7117.265546770374,0,Segment1
411,14044,2.0,1.0,15.0,4035.7436500000003,9.329678757255804,2236.421446625091,20168.399578450746,1,Segment2
412,14045,2.0,203.0,361.0,84.78049,0.8618932825144264,1314.1600500531383,1094.2693642762038,3,Segment4
413,14047,3.0,196.0,348.0,132.34586,1.3137711557495313,1200.5851547236252,1523.8058045897426,3,Segment4
414,14049,2.0,1.0,64.0,6339.50994,1.4671151360324133,2774.1826531838446,3933.3161982912366,2,Segment3
415,14051,4.0,232.0,272.0,1074.130925,2.4923319699204316,1455.9696690785433,3505.7891510912223,0,Segment1
416,14057,2.0,6.0,220.0,1817.2227500000001,0.10808138025932555,1718.5588139707118,179.46192352614258,3,Segment4
417,14060,5.0,280.0,344.0,890.585918,2.460129333930329,1343.6283036683742,3193.3611291704283,0,Segment1
418,14062,4.0,149.0,243.0,1387.90003,2.4863589941960713,1574.7317452435673,3782.7296335772453,0,Segment1
419,14068,1.0,0.0,81.0,2535.53244,0.28678361305509825,1800.4360050259281,499.011708069841,3,Segment4
420,14078,1.0,0.0,356.0,2751.6825,0.016019586744062616,1828.9970976273194,28.30796554819156,3,Segment4
421,14081,1.0,0.0,304.0,6195.64243,0.022320057652064195,2284.066406773989,49.2561891674223,2,Segment3
422,14082,1.0,0.0,250.0,2765.19826,0.03346684496279527,1830.783009104458,59.20043111678996,3,Segment4
423,14083,2.0,157.0,331.0,4160.80058,0.8684427922904651,2265.613108061084,1900.8812716300222,2,Segment3
424,14085,6.0,284.0,297.0,2258.5538633333335,3.4648728071490678,1960.653409145523,6563.048416241951,0,Segment1
425,14088,1.0,0.0,89.0,10762.28518,0.24355001529258297,2887.481952715648,679.6376631359431,2,Segment3
426,14090,1.0,0.0,102.0,21.576,0.19105668097371092,1468.2531563202463,271.0942632792059,3,Segment4
427,14092,4.0,260.0,348.0,849.564775,1.9206468639094132,1370.9710449775944,2543.833231771599,3,Segment4
428,14099,2.0,60.0,178.0,3559.136055,1.3018887627268003,2125.1683753153857,2673.2582670791567,2,Segment3
429,14101,1.0,0.0,111.0,151.89813999999998,0.1637813806013809,1485.4733352484939,235.1139956859144,3,Segment4
430,14107,2.0,68.0,245.0,652.5604000000001,0.8124274188503614,1446.6951994677174,1135.561269824763,3,Segment4
431,14113,4.0,152.0,178.0,164.951595,3.6723922912653144,1111.8439310230856,3945.0234903192604,0,Segment1
432,14114,1.0,0.0,126.0,1235.1675,0.1294096567942781,1628.6116554655223,203.6672320474081,3,Segment4
433,14119,1.0,0.0,176.0,23.9242,0.0679114190879273,1468.5634368616745,96.3697166561806,3,Segment4
434,14127,1.0,0.0,19.0,2333.9288,2.037921359955819,1773.797010658693,3494.399265322488,0,Segment1
435,14130,1.0,0.0,75.0,11835.79128,0.326846974083663,3029.3301998558914,956.9225721309806,2,Segment3
436,14133,2.0,31.0,44.0,1059.69043,5.623936336685725,1541.7303326361525,8379.87403948819,0,Segment1
437,14135,8.0,235.0,348.0,778.4870812500001,3.281903417799517,1188.7738681329577,3769.046592300657,0,Segment1
438,14142,1.0,0.0,350.0,3983.3312400000004,0.01660485408494047,1991.7415989035485,31.95315093467419,2,Segment3
439,14146,2.0,141.0,186.0,5830.549140000001,1.7419538602407816,2655.377470953703,4469.233833573744,2,Segment3
440,14150,1.0,0.0,211.0,815.75434,0.04727214764194704,1573.1922949481016,71.85805274715125,3,Segment4
441,14156,6.0,323.0,336.0,1456.8082016666667,3.08853892687325,1577.8973747409768,4708.063915609226,0,Segment1
442,14159,1.0,0.0,241.0,2893.6121200000002,0.036079006171231234,1847.751036533005,64.41313635927065,3,Segment4
443,14161,1.0,0.0,311.0,2949.73362,0.02128295323938721,1855.1666780481125,38.14782254954293,3,Segment4
444,14167,1.0,0.0,128.0,1524.3312,0.1256306511601733,1666.8204406616076,202.3577550247772,3,Segment4
445,14175,3.0,35.0,122.0,667.1768266666667,2.1412559460805953,1368.2789878868484,2830.9720251208937,3,Segment4
446,14176,3.0,173.0,286.0,186.9071,1.6361269189308827,1217.692585010924,1924.791487213674,3,Segment4
447,14180,10.0,327.0,342.0,2376.776096,5.010287482339761,2103.9311488986723,10183.573969399069,0,Segment1
448,14185,1.0,0.0,129.0,134.112,0.12380055450050877,1483.123155047011,177.43303521306814,3,Segment4
449,14188,1.0,0.0,18.0,1356.59185,2.1444019581275593,1644.6561206135484,3409.297952351431,0,Segment1
450,14189,3.0,234.0,300.0,1927.6839533333332,1.6906153285824332,1763.5053023198275,2880.365225422596,3,Segment4
451,14194,1.0,0.0,4.0,4324.59142,5.141703398190664,2036.8341776525317,10124.790295305598,0,Segment1
452,14201,1.0,0.0,206.0,374.2026,0.0496135153770871,1514.84764246711,72.62053409416671,3,Segment4
453,14205,1.0,0.0,258.0,1717.1880800000001,0.0313677600897087,1692.3036776706347,51.28995380427368,3,Segment4
454,14206,1.0,0.0,223.0,333.8,0.04226426795015744,1509.5090253973901,61.64422202604676,3,Segment4
455,14209,1.0,0.0,134.0,2664.80156,0.11520243070013378,1817.517042647756,202.3350673998747,3,Segment4
456,14210,2.0,164.0,330.0,1875.04761,0.8908010467594547,1732.0566963807764,1490.6340868227703,3,Segment4
457,14213,1.0,0.0,334.0,101.79348,0.018324854425741173,1478.8527317935552,26.182717604556633,3,Segment4
458,14215,5.0,248.0,288.0,760.775864,2.940318378327134,1287.5208661378056,3657.3777975764383,0,Segment1
459,14217,5.0,248.0,270.0,218.42178800000002,3.1534204429233177,1053.1006767846818,3208.314236609693,3,Segment4
460,14220,1.0,0.0,192.0,1060.42064,0.05713280480251596,1605.5213946982462,88.6336419892803,3,Segment4
461,14221,1.0,0.0,165.0,2471.25865,0.0771042501244001,1791.943156733254,133.50996960466853,3,Segment4
462,14224,2.0,1.0,83.0,2136.7625000000003,0.8360990094832573,1793.1480126448023,1448.811437365931,3,Segment4
463,14229,3.0,98.0,139.0,649.2494933333334,3.32683981339775,1362.6579535181802,4380.266880024209,0,Segment1
464,14233,2.0,41.0,61.0,1064.77079,4.367616185889661,1542.9162257257476,6512.538534612268,0,Segment1
465,14236,1.0,0.0,334.0,300.16060000000004,0.018324854425741173,1505.0640670270095,26.646782736737556,3,Segment4
466,14237,1.0,0.0,356.0,958.08118,0.016019586744062616,1591.9987207103864,24.63986684128543,3,Segment4
467,14238,1.0,0.0,110.0,960.42468,0.16652417265753494,1592.308380215044,256.2444246183012,3,Segment4
468,14239,1.0,0.0,49.0,575.91376,0.641347496084712,1541.5008440414888,955.5622886977802,3,Segment4
469,14242,1.0,0.0,108.0,1011.2132,0.17221188355012915,1599.0193458414594,266.1145049695229,3,Segment4
470,14243,3.0,204.0,265.0,1385.083826666667,1.8922760462750081,1593.3754841406685,2912.974351589697,3,Segment4
471,14248,1.0,0.0,65.0,284.295,0.41392829735252884,1502.9676583062503,601.2749970611101,3,Segment4
472,14256,1.0,0.0,248.0,3385.5473800000004,0.034023193200320226,1912.7531397697542,62.879331743410006,2,Segment3
473,14257,1.0,0.0,73.0,4458.043540000001,0.3419991581864087,2054.46793800019,679.066883053432,2,Segment3
474,14258,1.0,0.0,157.0,1447.11278,0.08495903843235533,1656.6171474302612,136.0027244863387,3,Segment4
475,14264,1.0,0.0,335.0,31.280079999999998,0.01820999924564316,1469.5354096191409,25.854670632713844,3,Segment4
476,14270,1.0,0.0,131.0,2021.1485,0.12025383005632534,1732.4676346122974,201.3247859749151,3,Segment4
477,14282,1.0,0.0,285.0,1156.84568,0.025531306408194242,1618.2625639421171,39.91940905603649,3,Segment4
478,14290,2.0,184.0,233.0,1813.9654799999998,1.4314617318795269,1717.7984792731813,2375.771394033826,3,Segment4
479,14292,1.0,0.0,108.0,467.60720000000003,0.17221188355012915,1527.1897044123896,254.1603597487367,3,Segment4
480,14293,1.0,0.0,302.0,1089.25746,0.022629749412516876,1609.3317618401738,35.18703189511701,3,Segment4
481,14295,1.0,0.0,135.0,256.6,0.11358651188007432,1499.3081661016424,164.568980826708,3,Segment4
482,14298,8.0,187.0,219.0,2204.1461037500003,5.967492867261989,1971.6733805308859,11367.384995825954,0,Segment1
483,14299,9.0,220.0,270.0,392.1594888888889,5.417914935302639,939.0797749277734,4915.350438595639,0,Segment1
484,14307,2.0,262.0,361.0,4453.300395,0.9340547109642348,2333.8904563821293,2106.0819564412805,2,Segment3
485,14309,3.0,181.0,197.0,308.53874,2.5585455007706783,1255.8296361855273,3104.407941863837,3,Segment4
486,14312,2.0,134.0,153.0,1849.79173,2.12980872315469,1726.161292597651,3552.2872291057465,0,Segment1
487,14320,3.0,46.0,137.0,1032.6363000000001,2.211023512748092,1482.8671545576008,3167.951994979577,0,Segment1
488,14321,1.0,0.0,139.0,2448.005,0.10743909791009339,1788.870524456537,185.72431678062537,3,Segment4
489,14329,2.0,1.0,121.0,2563.1468200000004,0.32968757585163544,1892.677616570439,602.9552804727246,3,Segment4
490,14334,2.0,114.0,193.0,1841.360135,1.5763235235758446,1724.1931308443966,2626.0227968361364,3,Segment4
